Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/01/14,WEST BENGAL,MALDAH,0.02,256.73,0.14,14.00391419
2020/01/14,WEST BENGAL,PURULIYA,0.01,489,0.03,15.37743673
2020/01/14,WEST BENGAL,DAKSHIN DINAJPUR,0,143.44,0,12.9814943
2020/01/14,WEST BENGAL,DARJILING,0,210.35,0,12.90558956
2020/01/14,WEST BENGAL,JALPAIGURI,0,358.05,0,11.27429102
2020/01/14,WEST BENGAL,NORTH 24 PARGANAS,0.14,490.61,1.39,16.5909688
2020/01/14,WEST BENGAL,NADIA,0,313.08,0.01,15.68522638
2020/01/14,WEST BENGAL,KOCH BIHAR,0,209.1,0,12.03207524
2020/01/14,WEST BENGAL,SOUTH 24 PARGANAS,0.07,551.08,0.68,19.38839206
2020/01/14,WEST BENGAL,BARDDHAMAN,0.04,781.28,0.24,21.83312573
2020/01/13,WEST BENGAL,BIRBHUM,0.01,569.71,0.04,24.60597868
2020/01/13,WEST BENGAL,MURSHIDABAD,0.01,544.45,0.06,20.02943339
2020/01/13,WEST BENGAL,KOLKATA,0.9,6.04,8.47,12.97814537
2020/01/13,WEST BENGAL,HAORA,0.18,134.46,1.86,18.23319781
2020/01/13,WEST BENGAL,PASHCHIM MEDINIPUR,0.04,934.39,0.33,19.55158949
2020/01/13,WEST BENGAL,PURBA MEDINIPUR,0,524.51,0.02,25.43087174
2020/01/13,WEST BENGAL,BANKURA,0.02,722.64,0.13,20.4153051
2020/01/13,WEST BENGAL,HUGLI,0,432.62,0.04,27.00375757
2020/01/13,WEST BENGAL,UTTAR DINAJPUR,0.01,251.7,0.05,15.30190044
2020/01/13,WEST BENGAL,MALDAH,0.02,258.24,0.14,14.08632357
2020/01/13,WEST BENGAL,PURULIYA,0.01,496.64,0.03,15.61772166
2020/01/13,WEST BENGAL,DAKSHIN DINAJPUR,0,144.05,0,13.03658828
2020/01/13,WEST BENGAL,DARJILING,0,211.29,0,12.96283549
2020/01/13,WEST BENGAL,JALPAIGURI,0,359.93,0,11.33376241
2020/01/13,WEST BENGAL,NORTH 24 PARGANAS,0.15,501.78,1.43,16.9687755
2020/01/13,WEST BENGAL,NADIA,0,315.1,0.02,15.78646817
2020/01/13,WEST BENGAL,KOCH BIHAR,0,210.29,0,12.10048943
2020/01/13,WEST BENGAL,SOUTH 24 PARGANAS,0.08,561.51,0.72,19.75521975
2020/01/13,WEST BENGAL,BARDDHAMAN,0.04,786.04,0.25,21.96597449
2020/01/12,WEST BENGAL,BIRBHUM,0.01,567.99,0.04,24.53187964
2020/01/12,WEST BENGAL,MURSHIDABAD,0.01,542.72,0.06,19.96580992
2020/01/12,WEST BENGAL,KOLKATA,0.91,6.26,8.51,13.45038776
2020/01/12,WEST BENGAL,HAORA,0.2,136.62,2.13,18.52535312
2020/01/12,WEST BENGAL,PASHCHIM MEDINIPUR,0.04,941.93,0.36,19.70934547
2020/01/12,WEST BENGAL,PURBA MEDINIPUR,0,529.74,0.02,25.68412406
2020/01/12,WEST BENGAL,BANKURA,0.02,726.66,0.13,20.52901111
2020/01/12,WEST BENGAL,HUGLI,0,435.25,0.04,27.16837004
2020/01/12,WEST BENGAL,UTTAR DINAJPUR,0.01,254.32,0.06,15.46095463
2020/01/12,WEST BENGAL,MALDAH,0.02,259.71,0.14,14.166541
2020/01/12,WEST BENGAL,PURULIYA,0.01,497.76,0.03,15.65287329
2020/01/12,WEST BENGAL,DAKSHIN DINAJPUR,0,144.76,0,13.10023622
2020/01/12,WEST BENGAL,DARJILING,0,212.48,0,13.03597331
2020/01/12,WEST BENGAL,JALPAIGURI,0,362.72,0,11.42159736
2020/01/12,WEST BENGAL,NORTH 24 PARGANAS,0.15,512.68,1.46,17.33747414
2020/01/12,WEST BENGAL,NADIA,0,313.54,0,15.70831024
2020/01/12,WEST BENGAL,KOCH BIHAR,0,211.87,0,12.19170443
2020/01/12,WEST BENGAL,SOUTH 24 PARGANAS,0.08,572.25,0.74,20.13315507
2020/01/12,WEST BENGAL,BARDDHAMAN,0.04,784.45,0.25,21.92163204
2020/01/11,WEST BENGAL,BIRBHUM,0.01,571.37,0.05,24.6776956
2020/01/11,WEST BENGAL,MURSHIDABAD,0.01,545.72,0.06,20.07635642
2020/01/11,WEST BENGAL,KOLKATA,0.91,6.49,8.55,13.92666119
2020/01/11,WEST BENGAL,HAORA,0.22,138.73,2.36,18.811409
2020/01/11,WEST BENGAL,PASHCHIM MEDINIPUR,0.04,948.98,0.38,19.85681701
2020/01/11,WEST BENGAL,PURBA MEDINIPUR,0,534.07,0.03,25.89403304
2020/01/11,WEST BENGAL,BANKURA,0.02,733.9,0.13,20.73342445
2020/01/11,WEST BENGAL,HUGLI,0,438.57,0.05,27.37539961
2020/01/11,WEST BENGAL,UTTAR DINAJPUR,0.01,256.21,0.07,15.57598824
2020/01/11,WEST BENGAL,MALDAH,0.03,261.57,0.14,14.26794509
2020/01/11,WEST BENGAL,PURULIYA,0.01,505.31,0.03,15.89035295
2020/01/11,WEST BENGAL,DAKSHIN DINAJPUR,0,145.43,0,13.16075136
2020/01/11,WEST BENGAL,DARJILING,0,213.28,0,13.08490193
2020/01/11,WEST BENGAL,JALPAIGURI,0,364.67,0,11.48299425
2020/01/11,WEST BENGAL,NORTH 24 PARGANAS,0.15,525.9,1.49,17.78427877
2020/01/11,WEST BENGAL,NADIA,0,315.99,0.01,15.83114043
2020/01/11,WEST BENGAL,KOCH BIHAR,0,213.08,0,12.26111086
2020/01/11,WEST BENGAL,SOUTH 24 PARGANAS,0.09,584.44,0.8,20.56190999
2020/01/11,WEST BENGAL,BARDDHAMAN,0.04,790.02,0.26,22.07734417
2020/01/10,WEST BENGAL,BIRBHUM,0.01,574.5,0.06,24.81295234
2020/01/10,WEST BENGAL,MURSHIDABAD,0.01,548.7,0.06,20.18584706
2020/01/10,WEST BENGAL,KOLKATA,0.92,6.71,8.59,14.40046823
2020/01/10,WEST BENGAL,HAORA,0.25,140.89,2.61,19.1049682
2020/01/10,WEST BENGAL,PASHCHIM MEDINIPUR,0.04,956.16,0.4,20.00704492
2020/01/10,WEST BENGAL,PURBA MEDINIPUR,0,538.98,0.03,26.13221189
2020/01/10,WEST BENGAL,BANKURA,0.02,741.06,0.14,20.93579927
2020/01/10,WEST BENGAL,HUGLI,0,441.65,0.05,27.5675914
2020/01/10,WEST BENGAL,UTTAR DINAJPUR,0.01,257.97,0.08,15.68285325
2020/01/10,WEST BENGAL,MALDAH,0.03,263.24,0.15,14.35922937
2020/01/10,WEST BENGAL,PURULIYA,0.01,512.56,0.04,16.118576
2020/01/10,WEST BENGAL,DAKSHIN DINAJPUR,0,146.21,0,13.23204416
2020/01/10,WEST BENGAL,DARJILING,0,213.88,0,13.12217573
2020/01/10,WEST BENGAL,JALPAIGURI,0,366.5,0,11.54042031
2020/01/10,WEST BENGAL,NORTH 24 PARGANAS,0.16,539.84,1.52,18.25579771
2020/01/10,WEST BENGAL,NADIA,0,318.39,0.01,15.95101278
2020/01/10,WEST BENGAL,KOCH BIHAR,0,214.14,0,12.32228417
2020/01/10,WEST BENGAL,SOUTH 24 PARGANAS,0.1,597.16,0.94,21.00951138
2020/01/10,WEST BENGAL,BARDDHAMAN,0.04,795.36,0.27,22.22643012
2020/01/09,WEST BENGAL,BIRBHUM,0.01,577.49,0.07,24.94197921
2020/01/09,WEST BENGAL,MURSHIDABAD,0.01,551.34,0.06,20.28286231
2020/01/09,WEST BENGAL,KOLKATA,0.92,6.77,8.63,14.53440412
2020/01/09,WEST BENGAL,HAORA,0.26,141.77,2.7,19.22325193
2020/01/09,WEST BENGAL,PASHCHIM MEDINIPUR,0.05,963.15,0.42,20.15325113
2020/01/09,WEST BENGAL,PURBA MEDINIPUR,0,543.78,0.04,26.36508467
2020/01/09,WEST BENGAL,BANKURA,0.02,748.44,0.15,21.14426061
2020/01/09,WEST BENGAL,HUGLI,0,443.96,0.05,27.71219537
2020/01/09,WEST BENGAL,UTTAR DINAJPUR,0.01,259.78,0.08,15.79266498
2020/01/09,WEST BENGAL,MALDAH,0.03,264.82,0.15,14.44542528
2020/01/09,WEST BENGAL,PURULIYA,0.01,519.64,0.04,16.34095455
2020/01/09,WEST BENGAL,DAKSHIN DINAJPUR,0,146.79,0,13.28444253
2020/01/09,WEST BENGAL,DARJILING,0,214.62,0.01,13.16741744
2020/01/09,WEST BENGAL,JALPAIGURI,0,368.29,0,11.5968529
2020/01/09,WEST BENGAL,NORTH 24 PARGANAS,0.17,555.33,1.69,18.77956476
2020/01/09,WEST BENGAL,NADIA,0,320.77,0.02,16.07018993
2020/01/09,WEST BENGAL,KOCH BIHAR,0,215.25,0,12.38593886
2020/01/09,WEST BENGAL,SOUTH 24 PARGANAS,0.14,609.96,1.33,21.4597287
2020/01/09,WEST BENGAL,BARDDHAMAN,0.05,800.31,0.28,22.36477338
2020/01/08,WEST BENGAL,BIRBHUM,0.01,578.67,0.07,24.99290344
2020/01/08,WEST BENGAL,MURSHIDABAD,0.01,553.73,0.06,20.37077666
2020/01/08,WEST BENGAL,KOLKATA,0.93,6.08,8.67,13.05417484
2020/01/08,WEST BENGAL,HAORA,0.25,133.08,2.65,18.04556784
2020/01/08,WEST BENGAL,PASHCHIM MEDINIPUR,0.05,887.24,0.44,18.56487787
2020/01/08,WEST BENGAL,PURBA MEDINIPUR,0,446.15,0.02,21.63132995
2020/01/08,WEST BENGAL,BANKURA,0.02,683.49,0.15,19.30941653
2020/01/08,WEST BENGAL,HUGLI,0.01,446.63,0.06,27.87831604
2020/01/08,WEST BENGAL,UTTAR DINAJPUR,0.01,261.58,0.09,15.90245993
2020/01/08,WEST BENGAL,MALDAH,0.03,266.4,0.16,14.53157075
2020/01/08,WEST BENGAL,PURULIYA,0.01,502.04,0.04,15.78765821
2020/01/08,WEST BENGAL,DAKSHIN DINAJPUR,0,147.42,0,13.34149299
2020/01/08,WEST BENGAL,DARJILING,0,215.48,0.01,13.21986835
2020/01/08,WEST BENGAL,JALPAIGURI,0,369.89,0,11.64735951
2020/01/08,WEST BENGAL,NORTH 24 PARGANAS,0.16,526.95,1.59,17.81998522
2020/01/08,WEST BENGAL,NADIA,0,322.2,0.02,16.14187267
2020/01/08,WEST BENGAL,KOCH BIHAR,0,215.98,0,12.42777549
2020/01/08,WEST BENGAL,SOUTH 24 PARGANAS,0.1,488.13,0.87,17.17348439
2020/01/08,WEST BENGAL,BARDDHAMAN,0.05,788.86,0.29,22.04495679
2020/01/07,WEST BENGAL,BIRBHUM,0.01,570.23,0.08,24.62863487
2020/01/07,WEST BENGAL,MURSHIDABAD,0.01,541.63,0.07,19.92588877
2020/01/07,WEST BENGAL,KOLKATA,0.93,6.28,8.71,13.47452626
2020/01/07,WEST BENGAL,HAORA,0.27,134.93,2.87,18.29677526
2020/01/07,WEST BENGAL,PASHCHIM MEDINIPUR,0.05,894.02,0.47,18.70683075
2020/01/07,WEST BENGAL,PURBA MEDINIPUR,0,448.69,0.02,21.75465757
2020/01/07,WEST BENGAL,BANKURA,0.03,674.11,0.16,19.04445788
2020/01/07,WEST BENGAL,HUGLI,0.01,449.91,0.06,28.08311723
2020/01/07,WEST BENGAL,UTTAR DINAJPUR,0.02,263.63,0.1,16.0268388
2020/01/07,WEST BENGAL,MALDAH,0.03,264.39,0.18,14.42212373
2020/01/07,WEST BENGAL,PURULIYA,0.01,446.41,0.05,14.03835336
2020/01/07,WEST BENGAL,DAKSHIN DINAJPUR,0,148.1,0,13.40281928
2020/01/07,WEST BENGAL,DARJILING,0,216.41,0.02,13.27738793
2020/01/07,WEST BENGAL,JALPAIGURI,0,371.69,0.01,11.70378916
2020/01/07,WEST BENGAL,NORTH 24 PARGANAS,0.17,534.48,1.63,18.07456895
2020/01/07,WEST BENGAL,NADIA,0,324.51,0.03,16.25786634
2020/01/07,WEST BENGAL,KOCH BIHAR,0,217.32,0,12.50518242
2020/01/07,WEST BENGAL,SOUTH 24 PARGANAS,0.1,490.9,0.92,17.27111707
2020/01/07,WEST BENGAL,BARDDHAMAN,0.05,791.01,0.3,22.10489485
2020/01/06,WEST BENGAL,BIRBHUM,0.55,467.06,3.91,20.172398
2020/01/06,WEST BENGAL,MURSHIDABAD,1,508.99,6.51,18.72490649
2020/01/06,WEST BENGAL,KOLKATA,4.35,9.69,34.98,20.81386619
2020/01/06,WEST BENGAL,HAORA,4.21,158.77,45.84,21.52826198
2020/01/06,WEST BENGAL,PASHCHIM MEDINIPUR,2.56,951.93,19.41,19.91842107
2020/01/06,WEST BENGAL,PURBA MEDINIPUR,0.31,459.91,2.61,22.29871351
2020/01/06,WEST BENGAL,BANKURA,2.16,803.54,15.79,22.70082449
2020/01/06,WEST BENGAL,HUGLI,0.64,461.47,6.28,28.80466161
2020/01/06,WEST BENGAL,UTTAR DINAJPUR,0.2,254.18,1.47,15.45250556
2020/01/06,WEST BENGAL,MALDAH,1.13,234.72,7.22,12.8035987
2020/01/06,WEST BENGAL,PURULIYA,2.63,520.27,15.01,16.36082723
2020/01/06,WEST BENGAL,DAKSHIN DINAJPUR,0.03,111.46,0.36,10.08715862
2020/01/06,WEST BENGAL,DARJILING,0.54,269.25,3.29,16.5187654
2020/01/06,WEST BENGAL,JALPAIGURI,1.1,423.04,6.73,13.32080205
2020/01/06,WEST BENGAL,NORTH 24 PARGANAS,0.61,649.63,5.7,21.96863698
2020/01/06,WEST BENGAL,NADIA,2.22,371.3,14.86,18.60210568
2020/01/06,WEST BENGAL,KOCH BIHAR,4.61,211.06,19.29,12.1450004
2020/01/06,WEST BENGAL,SOUTH 24 PARGANAS,1.56,530.68,15.26,18.67069262
2020/01/06,WEST BENGAL,BARDDHAMAN,2,750.93,13.43,20.98477618
2020/01/05,WEST BENGAL,BIRBHUM,0.55,476.1,3.93,20.56310061
2020/01/05,WEST BENGAL,MURSHIDABAD,1.01,520.02,6.59,19.1308319
2020/01/05,WEST BENGAL,KOLKATA,4.36,10,35.03,21.47995449
2020/01/05,WEST BENGAL,HAORA,4.24,163.56,46.17,22.17902705
2020/01/05,WEST BENGAL,PASHCHIM MEDINIPUR,2.58,972.02,19.6,20.33886139
2020/01/05,WEST BENGAL,PURBA MEDINIPUR,0.33,467.66,2.73,22.67433883
2020/01/05,WEST BENGAL,BANKURA,2.17,823.08,15.85,23.25298578
2020/01/05,WEST BENGAL,HUGLI,0.64,471.59,6.3,29.43632926
2020/01/05,WEST BENGAL,UTTAR DINAJPUR,0.21,259.77,1.52,15.79247339
2020/01/05,WEST BENGAL,MALDAH,1.15,238.95,7.32,13.03413473
2020/01/05,WEST BENGAL,PURULIYA,2.65,533.1,15.12,16.76421069
2020/01/05,WEST BENGAL,DAKSHIN DINAJPUR,0.04,113.64,0.36,10.28448748
2020/01/05,WEST BENGAL,DARJILING,0.55,271.13,3.39,16.63452098
2020/01/05,WEST BENGAL,JALPAIGURI,1.13,428.58,6.89,13.49517822
2020/01/05,WEST BENGAL,NORTH 24 PARGANAS,0.62,669.97,5.8,22.6562647
2020/01/05,WEST BENGAL,NADIA,2.24,378.75,15.01,18.97519407
2020/01/05,WEST BENGAL,KOCH BIHAR,4.66,215.91,19.51,12.42402545
2020/01/05,WEST BENGAL,SOUTH 24 PARGANAS,1.57,549.23,15.35,19.32333822
2020/01/05,WEST BENGAL,BARDDHAMAN,2.01,763.63,13.5,21.33990664
2020/01/04,WEST BENGAL,BIRBHUM,0.55,486.83,3.99,21.02662501
2020/01/04,WEST BENGAL,MURSHIDABAD,1.02,532.23,6.67,19.57987542
2020/01/04,WEST BENGAL,KOLKATA,4.36,10.39,34.98,22.2990804
2020/01/04,WEST BENGAL,HAORA,4.27,170.5,46.35,23.11971154
2020/01/04,WEST BENGAL,PASHCHIM MEDINIPUR,2.61,993.55,19.78,20.78947698
2020/01/04,WEST BENGAL,PURBA MEDINIPUR,0.34,476.25,2.82,23.09100487
2020/01/04,WEST BENGAL,BANKURA,2.18,847.06,15.91,23.93035026
2020/01/04,WEST BENGAL,HUGLI,0.65,484.89,6.36,30.26651985
2020/01/04,WEST BENGAL,UTTAR DINAJPUR,0.22,265.87,1.6,16.16285209
2020/01/04,WEST BENGAL,MALDAH,1.17,238.08,7.43,12.98684159
2020/01/04,WEST BENGAL,PURULIYA,2.67,547.04,15.24,17.20256479
2020/01/04,WEST BENGAL,DAKSHIN DINAJPUR,0.04,115.58,0.37,10.45959327
2020/01/04,WEST BENGAL,DARJILING,0.57,271.54,3.49,16.65960531
2020/01/04,WEST BENGAL,JALPAIGURI,1.16,435.22,7.09,13.70431974
2020/01/04,WEST BENGAL,NORTH 24 PARGANAS,0.63,696.78,5.93,23.56309057
2020/01/04,WEST BENGAL,NADIA,2.26,388.28,15.16,19.45278935
2020/01/04,WEST BENGAL,KOCH BIHAR,4.71,221.82,19.79,12.76420066
2020/01/04,WEST BENGAL,SOUTH 24 PARGANAS,1.59,574.83,15.54,20.22388773
2020/01/04,WEST BENGAL,BARDDHAMAN,2.02,779.62,13.6,21.78655093
2020/01/03,WEST BENGAL,BIRBHUM,0.56,491.59,4.02,21.23179009
2020/01/03,WEST BENGAL,MURSHIDABAD,1.03,541.26,6.73,19.91204187
2020/01/03,WEST BENGAL,KOLKATA,4.37,5.88,35.1,12.6328172
2020/01/03,WEST BENGAL,HAORA,3.63,119.71,39.83,16.23311153
2020/01/03,WEST BENGAL,PASHCHIM MEDINIPUR,2.62,987.07,19.88,20.6537255
2020/01/03,WEST BENGAL,PURBA MEDINIPUR,0.34,449.33,2.82,21.78581182
2020/01/03,WEST BENGAL,BANKURA,2.18,823.13,15.94,23.25417959
2020/01/03,WEST BENGAL,HUGLI,0.64,408.99,6.21,25.52899721
2020/01/03,WEST BENGAL,UTTAR DINAJPUR,0.23,270.27,1.66,16.43070109
2020/01/03,WEST BENGAL,MALDAH,1.18,241.79,7.52,13.18912739
2020/01/03,WEST BENGAL,PURULIYA,2.69,542.45,15.35,17.05835234
2020/01/03,WEST BENGAL,DAKSHIN DINAJPUR,0.04,117.36,0.37,10.62043966
2020/01/03,WEST BENGAL,DARJILING,0.58,272.91,3.56,16.74331284
2020/01/03,WEST BENGAL,JALPAIGURI,1.18,439.27,7.24,13.83200547
2020/01/03,WEST BENGAL,NORTH 24 PARGANAS,0.58,475.05,5.38,16.06488971
2020/01/03,WEST BENGAL,NADIA,2.27,370.73,15.27,18.57338833
2020/01/03,WEST BENGAL,KOCH BIHAR,4.75,224.89,19.97,12.9406504
2020/01/03,WEST BENGAL,SOUTH 24 PARGANAS,1.57,410.88,15.32,14.45565412
2020/01/03,WEST BENGAL,BARDDHAMAN,2.03,767.99,13.68,21.46171279
2020/01/02,WEST BENGAL,BIRBHUM,0.56,491.32,4.05,21.22013845
2020/01/02,WEST BENGAL,MURSHIDABAD,1.04,540.74,6.79,19.89321615
2020/01/02,WEST BENGAL,KOLKATA,4.38,5.2,35.15,11.15483886
2020/01/02,WEST BENGAL,HAORA,3.56,111.77,39.15,15.15605394
2020/01/02,WEST BENGAL,PASHCHIM MEDINIPUR,2.63,936.83,19.97,19.60246529
2020/01/02,WEST BENGAL,PURBA MEDINIPUR,0.35,437.74,2.88,21.22373078
2020/01/02,WEST BENGAL,BANKURA,2.19,805.19,15.96,22.74747308
2020/01/02,WEST BENGAL,HUGLI,0.64,387.01,6.24,24.15705616
2020/01/02,WEST BENGAL,UTTAR DINAJPUR,0.24,242.52,1.74,14.74338928
2020/01/02,WEST BENGAL,MALDAH,1.2,246.33,7.64,13.43701389
2020/01/02,WEST BENGAL,PURULIYA,2.71,536.96,15.47,16.88563637
2020/01/02,WEST BENGAL,DAKSHIN DINAJPUR,0.04,119.41,0.37,10.80603885
2020/01/02,WEST BENGAL,DARJILING,0.59,272.71,3.64,16.73148915
2020/01/02,WEST BENGAL,JALPAIGURI,1.21,441.33,7.39,13.89678098
2020/01/02,WEST BENGAL,NORTH 24 PARGANAS,0.58,402.82,5.39,13.62227976
2020/01/02,WEST BENGAL,NADIA,2.28,345.68,15.34,17.31821913
2020/01/02,WEST BENGAL,KOCH BIHAR,4.77,227.69,20.12,13.10160269
2020/01/02,WEST BENGAL,SOUTH 24 PARGANAS,1.57,359.73,15.37,12.65616554
2020/01/02,WEST BENGAL,BARDDHAMAN,2.04,742.63,13.73,20.75306754
2020/01/01,WEST BENGAL,BIRBHUM,0.57,413.87,4.1,17.87528079
2020/01/01,WEST BENGAL,MURSHIDABAD,1.05,497.62,6.86,18.30661126
2020/01/01,WEST BENGAL,KOLKATA,4.38,5.35,35.18,11.49512473
2020/01/01,WEST BENGAL,HAORA,3.57,112.25,39.28,15.22125675
2020/01/01,WEST BENGAL,PASHCHIM MEDINIPUR,2.66,844.71,20.17,17.67508911
2020/01/01,WEST BENGAL,PURBA MEDINIPUR,0.36,446.4,3,21.64383479
2020/01/01,WEST BENGAL,BANKURA,2.2,671.47,16.06,18.96981935
2020/01/01,WEST BENGAL,HUGLI,0.64,364.86,6.29,22.77436773
2020/01/01,WEST BENGAL,UTTAR DINAJPUR,0.25,238.77,1.81,14.51581985
2020/01/01,WEST BENGAL,MALDAH,1.2,234.14,7.66,12.77158452
2020/01/01,WEST BENGAL,PURULIYA,2.73,431.02,15.59,13.55413236
2020/01/01,WEST BENGAL,DAKSHIN DINAJPUR,0.04,113.65,0.38,10.28504146
2020/01/01,WEST BENGAL,DARJILING,0.61,273.28,3.72,16.76660523
2020/01/01,WEST BENGAL,JALPAIGURI,1.24,440.54,7.59,13.87194409
2020/01/01,WEST BENGAL,NORTH 24 PARGANAS,0.58,395.72,5.41,13.38218384
2020/01/01,WEST BENGAL,NADIA,2.31,340.72,15.53,17.06979031
2020/01/01,WEST BENGAL,KOCH BIHAR,4.82,225.84,20.31,12.9953736
2020/01/01,WEST BENGAL,SOUTH 24 PARGANAS,1.58,369.64,15.44,13.00473648
2020/01/01,WEST BENGAL,BARDDHAMAN,2.05,658.33,13.83,18.39706701
2020/02/29,WEST BENGAL,BIRBHUM,0,547.15,0,23.63178115
2020/02/29,WEST BENGAL,MURSHIDABAD,0.03,619.38,0.17,22.78622695
2020/02/29,WEST BENGAL,KOLKATA,0.82,2.5,7.8,5.36256732
2020/02/29,WEST BENGAL,HAORA,0.37,128.98,3.83,17.48904572
2020/02/29,WEST BENGAL,PASHCHIM MEDINIPUR,0,1022.93,0,21.40420422
2020/02/29,WEST BENGAL,PURBA MEDINIPUR,0,590.67,0.05,28.6385075
2020/02/29,WEST BENGAL,BANKURA,0.01,604.08,0.06,17.06600263
2020/02/29,WEST BENGAL,HUGLI,0.01,420.21,0.1,26.22949133
2020/02/29,WEST BENGAL,UTTAR DINAJPUR,0,399.24,0,24.27089324
2020/02/29,WEST BENGAL,MALDAH,0.02,430.81,0.12,23.49964287
2020/02/29,WEST BENGAL,PURULIYA,0,412.35,0,12.96700248
2020/02/29,WEST BENGAL,DAKSHIN DINAJPUR,0,186.15,0,16.84635717
2020/02/29,WEST BENGAL,DARJILING,0,323.47,0.03,19.84528294
2020/02/29,WEST BENGAL,JALPAIGURI,0,571.54,0,17.99680706
2020/02/29,WEST BENGAL,NORTH 24 PARGANAS,0.06,357.65,0.64,12.09466245
2020/02/29,WEST BENGAL,NADIA,0,313.61,0,15.71172647
2020/02/29,WEST BENGAL,KOCH BIHAR,0,227.4,0,13.08504684
2020/02/29,WEST BENGAL,SOUTH 24 PARGANAS,0.04,447.74,0.33,15.75256094
2020/02/29,WEST BENGAL,BARDDHAMAN,0.02,720.95,0.14,20.1472297
2020/02/28,WEST BENGAL,BIRBHUM,0,550.34,0,23.76956396
2020/02/28,WEST BENGAL,MURSHIDABAD,0.03,624.27,0.17,22.96615783
2020/02/28,WEST BENGAL,KOLKATA,0.82,2.58,7.8,5.529603767
2020/02/28,WEST BENGAL,HAORA,0.38,130.3,4,17.66908268
2020/02/28,WEST BENGAL,PASHCHIM MEDINIPUR,0,1031.83,0,21.59029118
2020/02/28,WEST BENGAL,PURBA MEDINIPUR,0,596.73,0.05,28.93230983
2020/02/28,WEST BENGAL,BANKURA,0.01,608.89,0.06,17.2019375
2020/02/28,WEST BENGAL,HUGLI,0.01,422.35,0.1,26.36325282
2020/02/28,WEST BENGAL,UTTAR DINAJPUR,0,406.51,0,24.71313278
2020/02/28,WEST BENGAL,MALDAH,0.02,437.28,0.13,23.85281829
2020/02/28,WEST BENGAL,PURULIYA,0,417.04,0,13.11461061
2020/02/28,WEST BENGAL,DAKSHIN DINAJPUR,0,188.22,0,17.03329987
2020/02/28,WEST BENGAL,DARJILING,0.01,327.08,0.04,20.06726381
2020/02/28,WEST BENGAL,JALPAIGURI,0,579.19,0,18.2378314
2020/02/28,WEST BENGAL,NORTH 24 PARGANAS,0.06,361.43,0.65,12.22262486
2020/02/28,WEST BENGAL,NADIA,0,315.46,0,15.80450255
2020/02/28,WEST BENGAL,KOCH BIHAR,0,228.4,0,13.14270965
2020/02/28,WEST BENGAL,SOUTH 24 PARGANAS,0.04,453.28,0.33,15.94745924
2020/02/28,WEST BENGAL,BARDDHAMAN,0.02,725.18,0.14,20.26541851
2020/02/27,WEST BENGAL,BIRBHUM,0,555.03,0,23.97201221
2020/02/27,WEST BENGAL,MURSHIDABAD,0.03,631.5,0.18,23.23183393
2020/02/27,WEST BENGAL,KOLKATA,0.82,2.69,7.8,5.780955794
2020/02/27,WEST BENGAL,HAORA,0.41,132.45,4.35,17.95967561
2020/02/27,WEST BENGAL,PASHCHIM MEDINIPUR,0,1045.19,0,21.86988382
2020/02/27,WEST BENGAL,PURBA MEDINIPUR,0.01,605.4,0.05,29.35256326
2020/02/27,WEST BENGAL,BANKURA,0.01,615.88,0.06,17.39938112
2020/02/27,WEST BENGAL,HUGLI,0.01,425.95,0.1,26.58743575
2020/02/27,WEST BENGAL,UTTAR DINAJPUR,0.02,417.62,0.15,25.38857658
2020/02/27,WEST BENGAL,MALDAH,0.06,446.91,0.37,24.37790428
2020/02/27,WEST BENGAL,PURULIYA,0,423.45,0,13.316311
2020/02/27,WEST BENGAL,DAKSHIN DINAJPUR,0.02,191.1,0.11,17.29460088
2020/02/27,WEST BENGAL,DARJILING,0.01,332.01,0.05,20.36965572
2020/02/27,WEST BENGAL,JALPAIGURI,0,590.63,0,18.59791306
2020/02/27,WEST BENGAL,NORTH 24 PARGANAS,0.06,367.69,0.66,12.4341191
2020/02/27,WEST BENGAL,NADIA,0,318.32,0,15.94754734
2020/02/27,WEST BENGAL,KOCH BIHAR,0,230.41,0,13.25811849
2020/02/27,WEST BENGAL,SOUTH 24 PARGANAS,0.04,461.07,0.34,16.22158002
2020/02/27,WEST BENGAL,BARDDHAMAN,0.02,732.01,0.14,20.45611956
2020/02/26,WEST BENGAL,BIRBHUM,0,561.01,0,24.230263
2020/02/26,WEST BENGAL,MURSHIDABAD,0.03,641.41,0.22,23.59656856
2020/02/26,WEST BENGAL,KOLKATA,0.82,2.72,7.8,5.841920147
2020/02/26,WEST BENGAL,HAORA,0.42,132.84,4.44,18.01258376
2020/02/26,WEST BENGAL,PASHCHIM MEDINIPUR,0,1060.21,0.01,22.18417543
2020/02/26,WEST BENGAL,PURBA MEDINIPUR,0.01,615.7,0.06,29.85196568
2020/02/26,WEST BENGAL,BANKURA,0.01,618.51,0.06,17.47367338
2020/02/26,WEST BENGAL,HUGLI,0.01,422.48,0.1,26.37123197
2020/02/26,WEST BENGAL,UTTAR DINAJPUR,0.18,432.27,1.2,26.27899855
2020/02/26,WEST BENGAL,MALDAH,0.17,459.88,1.19,25.08554756
2020/02/26,WEST BENGAL,PURULIYA,0,420.22,0,13.21463984
