Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2018/11/12,WEST BENGAL,SOUTH 24 PARGANAS,1.92,-,18.32,17.69115815
2018/11/12,WEST BENGAL,BARDDHAMAN,2.13,-,14.27,19.42318629
2018/11/11,WEST BENGAL,BIRBHUM,0.55,-,3.91,16.65569658
2018/11/11,WEST BENGAL,MURSHIDABAD,1.33,-,9.03,16.60356056
2018/11/11,WEST BENGAL,KOLKATA,4.87,-,38.71,13.23993064
2018/11/11,WEST BENGAL,HAORA,4.44,-,49.75,18.35817555
2018/11/11,WEST BENGAL,PASHCHIM MEDINIPUR,3.84,-,28.34,21.23031055
2018/11/11,WEST BENGAL,PURBA MEDINIPUR,0.87,-,7.62,27.96765157
2018/11/11,WEST BENGAL,BANKURA,3.07,-,21.9,16.41250019
2018/11/11,WEST BENGAL,HUGLI,0.84,-,8.66,24.04932999
2018/11/11,WEST BENGAL,UTTAR DINAJPUR,1.12,-,7.15,12.39603845
2018/11/11,WEST BENGAL,MALDAH,0.86,-,5.61,13.15079009
2018/11/11,WEST BENGAL,PURULIYA,4.32,-,25.67,10.66258499
2018/11/11,WEST BENGAL,DAKSHIN DINAJPUR,0.14,-,1.07,10.51398885
2018/11/11,WEST BENGAL,DARJILING,2.14,-,13.17,18.64398372
2018/11/11,WEST BENGAL,JALPAIGURI,6.15,-,38.17,17.12892077
2018/11/11,WEST BENGAL,NORTH 24 PARGANAS,0.85,-,7.37,17.92433901
2018/11/11,WEST BENGAL,NADIA,2.92,-,20.04,16.31303974
2018/11/11,WEST BENGAL,KOCH BIHAR,8.78,-,42.69,14.5646982
2018/11/11,WEST BENGAL,SOUTH 24 PARGANAS,1.94,-,18.41,18.12665013
2018/11/11,WEST BENGAL,BARDDHAMAN,2.15,-,14.43,19.58702172
2018/11/10,WEST BENGAL,BIRBHUM,0.56,-,3.97,16.75369577
2018/11/10,WEST BENGAL,MURSHIDABAD,1.35,-,9.15,16.72578298
2018/11/10,WEST BENGAL,KOLKATA,4.88,-,38.74,13.53993059
2018/11/10,WEST BENGAL,HAORA,4.48,-,50.12,18.62158087
2018/11/10,WEST BENGAL,PASHCHIM MEDINIPUR,3.88,-,28.57,21.41833873
2018/11/10,WEST BENGAL,PURBA MEDINIPUR,0.89,-,7.82,28.2673576
2018/11/10,WEST BENGAL,BANKURA,3.11,-,22.17,16.53944515
2018/11/10,WEST BENGAL,HUGLI,0.85,-,8.82,24.2031451
2018/11/10,WEST BENGAL,UTTAR DINAJPUR,1.16,-,7.39,12.4273952
2018/11/10,WEST BENGAL,MALDAH,0.89,-,5.81,13.22788543
2018/11/10,WEST BENGAL,PURULIYA,4.36,-,25.92,10.77820988
2018/11/10,WEST BENGAL,DAKSHIN DINAJPUR,0.15,-,1.09,10.59093384
2018/11/10,WEST BENGAL,DARJILING,2.2,-,13.5,18.70959357
2018/11/10,WEST BENGAL,JALPAIGURI,6.22,-,38.63,17.23411626
2018/11/10,WEST BENGAL,NORTH 24 PARGANAS,0.87,-,7.51,18.23701636
2018/11/10,WEST BENGAL,NADIA,2.96,-,20.35,16.47047729
2018/11/10,WEST BENGAL,KOCH BIHAR,8.87,-,43.24,14.64557654
2018/11/10,WEST BENGAL,SOUTH 24 PARGANAS,1.94,-,18.46,18.5051871
2018/11/10,WEST BENGAL,BARDDHAMAN,2.17,-,14.55,19.69304916
2018/11/09,WEST BENGAL,BIRBHUM,0.57,-,4.05,16.9129288
2018/11/09,WEST BENGAL,MURSHIDABAD,1.36,-,9.26,16.88793113
2018/11/09,WEST BENGAL,KOLKATA,4.92,-,39.04,14.06073288
2018/11/09,WEST BENGAL,HAORA,4.55,-,50.83,19.11133693
2018/11/09,WEST BENGAL,PASHCHIM MEDINIPUR,3.94,-,29,21.80207409
2018/11/09,WEST BENGAL,PURBA MEDINIPUR,0.92,-,8.15,28.79260708
2018/11/09,WEST BENGAL,BANKURA,3.18,-,22.71,16.78639416
2018/11/09,WEST BENGAL,HUGLI,0.87,-,9.09,24.48938672
2018/11/09,WEST BENGAL,UTTAR DINAJPUR,1.23,-,7.86,12.48487584
2018/11/09,WEST BENGAL,MALDAH,0.93,-,6.1,13.34518122
2018/11/09,WEST BENGAL,PURULIYA,4.41,-,26.29,11.03505353
2018/11/09,WEST BENGAL,DAKSHIN DINAJPUR,0.15,-,1.14,10.69365709
2018/11/09,WEST BENGAL,DARJILING,2.27,-,14,18.76999691
2018/11/09,WEST BENGAL,JALPAIGURI,6.32,-,39.23,17.37542076
2018/11/09,WEST BENGAL,NORTH 24 PARGANAS,0.92,-,7.85,18.78441752
2018/11/09,WEST BENGAL,NADIA,3.03,-,20.89,16.72896419
2018/11/09,WEST BENGAL,KOCH BIHAR,9.02,-,44.18,14.77016623
2018/11/09,WEST BENGAL,SOUTH 24 PARGANAS,1.96,-,18.6,19.1259578
2018/11/09,WEST BENGAL,BARDDHAMAN,2.19,-,14.74,19.87670337
2018/11/08,WEST BENGAL,BIRBHUM,0.58,-,4.14,17.09433048
2018/11/08,WEST BENGAL,MURSHIDABAD,1.38,-,9.39,17.08024573
2018/11/08,WEST BENGAL,KOLKATA,4.94,-,39.18,14.64723737
2018/11/08,WEST BENGAL,HAORA,4.61,-,51.49,19.63988533
2018/11/08,WEST BENGAL,PASHCHIM MEDINIPUR,4.01,-,29.52,22.24544644
2018/11/08,WEST BENGAL,PURBA MEDINIPUR,0.96,-,8.45,29.3171624
2018/11/08,WEST BENGAL,BANKURA,3.27,-,23.33,17.10333428
2018/11/08,WEST BENGAL,HUGLI,0.9,-,9.36,24.81631236
2018/11/08,WEST BENGAL,UTTAR DINAJPUR,1.29,-,8.23,12.53467871
2018/11/08,WEST BENGAL,MALDAH,0.98,-,6.44,13.48751252
2018/11/08,WEST BENGAL,PURULIYA,4.47,-,26.7,11.34022658
2018/11/08,WEST BENGAL,DAKSHIN DINAJPUR,0.16,-,1.17,10.79958889
2018/11/08,WEST BENGAL,DARJILING,2.35,-,14.45,18.85723139
2018/11/08,WEST BENGAL,JALPAIGURI,6.42,-,39.89,17.53940162
2018/11/08,WEST BENGAL,NORTH 24 PARGANAS,0.96,-,8.17,19.35028908
2018/11/08,WEST BENGAL,NADIA,3.12,-,21.5,17.02404758
2018/11/08,WEST BENGAL,KOCH BIHAR,9.17,-,45.11,14.91047581
2018/11/08,WEST BENGAL,SOUTH 24 PARGANAS,1.97,-,18.73,19.76117322
2018/11/08,WEST BENGAL,BARDDHAMAN,2.22,-,14.96,20.08967527
2018/11/07,WEST BENGAL,BIRBHUM,0.59,-,4.22,17.25685048
2018/11/07,WEST BENGAL,MURSHIDABAD,1.4,-,9.51,17.27208828
2018/11/07,WEST BENGAL,KOLKATA,4.97,-,39.42,15.20062896
2018/11/07,WEST BENGAL,HAORA,4.66,-,52.02,20.18098424
2018/11/07,WEST BENGAL,PASHCHIM MEDINIPUR,4.07,-,29.98,22.71304808
2018/11/07,WEST BENGAL,PURBA MEDINIPUR,0.98,-,8.7,29.88695918
2018/11/07,WEST BENGAL,BANKURA,3.36,-,23.98,17.4150588
2018/11/07,WEST BENGAL,HUGLI,0.92,-,9.61,25.1474717
2018/11/07,WEST BENGAL,UTTAR DINAJPUR,1.37,-,8.69,12.59671404
2018/11/07,WEST BENGAL,MALDAH,1.04,-,6.8,13.62985977
2018/11/07,WEST BENGAL,PURULIYA,4.53,-,27.11,11.65341189
2018/11/07,WEST BENGAL,DAKSHIN DINAJPUR,0.17,-,1.24,10.93595424
2018/11/07,WEST BENGAL,DARJILING,2.43,-,14.95,18.95096288
2018/11/07,WEST BENGAL,JALPAIGURI,6.52,-,40.55,17.72500202
2018/11/07,WEST BENGAL,NORTH 24 PARGANAS,1.01,-,8.47,19.98744185
2018/11/07,WEST BENGAL,NADIA,3.2,-,22.09,17.31251601
2018/11/07,WEST BENGAL,KOCH BIHAR,9.32,-,45.99,15.06167617
2018/11/07,WEST BENGAL,SOUTH 24 PARGANAS,1.99,-,18.84,20.42995819
2018/11/07,WEST BENGAL,BARDDHAMAN,2.25,-,15.19,20.2821186
2018/11/06,WEST BENGAL,BIRBHUM,0.6,-,4.29,17.40406921
2018/11/06,WEST BENGAL,MURSHIDABAD,1.41,-,9.61,17.4750781
2018/11/06,WEST BENGAL,KOLKATA,4.98,-,39.51,15.74035321
2018/11/06,WEST BENGAL,HAORA,4.7,-,52.37,20.70350041
2018/11/06,WEST BENGAL,PASHCHIM MEDINIPUR,4.13,-,30.38,22.79182353
2018/11/06,WEST BENGAL,PURBA MEDINIPUR,1.01,-,8.97,30.30466325
2018/11/06,WEST BENGAL,BANKURA,3.44,-,24.54,17.73890962
2018/11/06,WEST BENGAL,HUGLI,0.93,-,9.83,25.22821483
2018/11/06,WEST BENGAL,UTTAR DINAJPUR,1.44,-,9.14,12.66769929
2018/11/06,WEST BENGAL,MALDAH,1.09,-,7.13,13.79252991
2018/11/06,WEST BENGAL,PURULIYA,4.59,-,27.52,11.94149769
2018/11/06,WEST BENGAL,DAKSHIN DINAJPUR,0.18,-,1.31,11.10960329
2018/11/06,WEST BENGAL,DARJILING,2.51,-,15.41,19.02053303
2018/11/06,WEST BENGAL,JALPAIGURI,6.6,-,41.05,17.84784126
2018/11/06,WEST BENGAL,NORTH 24 PARGANAS,1.06,-,8.83,19.63733698
2018/11/06,WEST BENGAL,NADIA,3.27,-,22.61,17.58742801
2018/11/06,WEST BENGAL,KOCH BIHAR,9.43,-,46.67,15.15461556
2018/11/06,WEST BENGAL,SOUTH 24 PARGANAS,2,-,18.93,20.56721804
2018/11/06,WEST BENGAL,BARDDHAMAN,2.28,-,15.37,20.47313182
2018/11/05,WEST BENGAL,BIRBHUM,0.6,-,4.35,17.58100162
2018/11/05,WEST BENGAL,MURSHIDABAD,1.43,-,9.71,17.65935541
2018/11/05,WEST BENGAL,KOLKATA,4.99,-,39.55,16.21876058
2018/11/05,WEST BENGAL,HAORA,4.73,-,52.68,21.15847185
2018/11/05,WEST BENGAL,PASHCHIM MEDINIPUR,4.18,-,30.76,23.20842774
2018/11/05,WEST BENGAL,PURBA MEDINIPUR,1.03,-,9.21,30.82436104
2018/11/05,WEST BENGAL,BANKURA,3.51,-,25.05,18.02938607
2018/11/05,WEST BENGAL,HUGLI,0.95,-,10.02,25.50809284
2018/11/05,WEST BENGAL,UTTAR DINAJPUR,1.49,-,9.43,12.70916164
2018/11/05,WEST BENGAL,MALDAH,1.13,-,7.41,13.92523814
2018/11/05,WEST BENGAL,PURULIYA,4.64,-,27.89,12.18833227
2018/11/05,WEST BENGAL,DAKSHIN DINAJPUR,0.19,-,1.38,11.23537786
2018/11/05,WEST BENGAL,DARJILING,2.57,-,15.76,19.10808309
2018/11/05,WEST BENGAL,JALPAIGURI,6.67,-,41.5,17.9778046
2018/11/05,WEST BENGAL,NORTH 24 PARGANAS,1.08,-,9.02,20.1109402
2018/11/05,WEST BENGAL,NADIA,3.33,-,23.04,17.83323456
2018/11/05,WEST BENGAL,KOCH BIHAR,9.51,-,47.19,15.25731424
2018/11/05,WEST BENGAL,SOUTH 24 PARGANAS,2.01,-,19,21.11746145
2018/11/05,WEST BENGAL,BARDDHAMAN,2.3,-,15.54,20.65129592
2018/11/04,WEST BENGAL,BIRBHUM,0.61,-,4.44,17.69196632
2018/11/04,WEST BENGAL,MURSHIDABAD,1.45,-,9.84,17.75336027
2018/11/04,WEST BENGAL,KOLKATA,5.02,-,39.77,16.91210266
2018/11/04,WEST BENGAL,HAORA,4.79,-,53.31,21.90711835
2018/11/04,WEST BENGAL,PASHCHIM MEDINIPUR,4.25,-,31.28,23.84443505
2018/11/04,WEST BENGAL,PURBA MEDINIPUR,1.06,-,9.57,31.63301096
2018/11/04,WEST BENGAL,BANKURA,3.61,-,25.79,18.49576436
2018/11/04,WEST BENGAL,HUGLI,0.98,-,10.37,26.04885687
2018/11/04,WEST BENGAL,UTTAR DINAJPUR,1.58,-,9.99,12.79081169
2018/11/04,WEST BENGAL,MALDAH,1.18,-,7.79,14.1191784
2018/11/04,WEST BENGAL,PURULIYA,4.71,-,28.37,12.53105448
2018/11/04,WEST BENGAL,DAKSHIN DINAJPUR,0.21,-,1.5,11.43453352
2018/11/04,WEST BENGAL,DARJILING,2.65,-,16.3,19.22923188
2018/11/04,WEST BENGAL,JALPAIGURI,6.78,-,42.22,18.18478377
2018/11/04,WEST BENGAL,NORTH 24 PARGANAS,1.13,-,9.4,20.81964499
2018/11/04,WEST BENGAL,NADIA,3.43,-,23.78,18.1935681
2018/11/04,WEST BENGAL,KOCH BIHAR,9.66,-,48.06,15.4108788
2018/11/04,WEST BENGAL,SOUTH 24 PARGANAS,2.02,-,19.11,21.89432774
2018/11/04,WEST BENGAL,BARDDHAMAN,2.33,-,15.81,20.93594569
2018/11/03,WEST BENGAL,BIRBHUM,0.62,-,4.52,17.90461406
2018/11/03,WEST BENGAL,MURSHIDABAD,1.47,-,9.97,18.02288472
2018/11/03,WEST BENGAL,KOLKATA,5.03,-,39.85,17.63323229
2018/11/03,WEST BENGAL,HAORA,4.85,-,53.97,22.69859435
2018/11/03,WEST BENGAL,PASHCHIM MEDINIPUR,4.33,-,31.87,24.55599887
2018/11/03,WEST BENGAL,PURBA MEDINIPUR,1.1,-,9.95,32.55704467
2018/11/03,WEST BENGAL,BANKURA,3.7,-,26.49,18.97683962
2018/11/03,WEST BENGAL,HUGLI,1,-,10.69,26.69269329
2018/11/03,WEST BENGAL,UTTAR DINAJPUR,1.67,-,10.57,12.87663667
2018/11/03,WEST BENGAL,MALDAH,1.23,-,8.11,14.31230273
2018/11/03,WEST BENGAL,PURULIYA,4.78,-,28.86,12.89892846
2018/11/03,WEST BENGAL,DAKSHIN DINAJPUR,0.23,-,1.63,11.64181359
2018/11/03,WEST BENGAL,DARJILING,2.74,-,16.85,19.34266376
2018/11/03,WEST BENGAL,JALPAIGURI,6.9,-,42.94,18.41861616
2018/11/03,WEST BENGAL,NORTH 24 PARGANAS,1.19,-,9.78,21.6008302
2018/11/03,WEST BENGAL,NADIA,3.52,-,24.46,18.61439842
2018/11/03,WEST BENGAL,KOCH BIHAR,9.79,-,48.85,15.61107647
2018/11/03,WEST BENGAL,SOUTH 24 PARGANAS,2.03,-,19.24,22.7585715
2018/11/03,WEST BENGAL,BARDDHAMAN,2.37,-,16.08,21.24110401
2018/11/02,WEST BENGAL,BIRBHUM,0.63,-,4.62,18.12227766
2018/11/02,WEST BENGAL,MURSHIDABAD,1.49,-,10.11,18.31228192
2018/11/02,WEST BENGAL,KOLKATA,5.05,-,40.06,18.3685071
2018/11/02,WEST BENGAL,HAORA,4.91,-,54.54,23.53314547
2018/11/02,WEST BENGAL,PASHCHIM MEDINIPUR,4.41,-,32.42,25.26998222
2018/11/02,WEST BENGAL,PURBA MEDINIPUR,1.13,-,10.26,33.50406891
2018/11/02,WEST BENGAL,BANKURA,3.81,-,27.26,19.49758262
2018/11/02,WEST BENGAL,HUGLI,1.03,-,11.01,27.33563701
2018/11/02,WEST BENGAL,UTTAR DINAJPUR,1.77,-,11.18,12.96219142
2018/11/02,WEST BENGAL,MALDAH,1.28,-,8.44,14.51056541
2018/11/02,WEST BENGAL,PURULIYA,4.85,-,29.39,13.32130165
2018/11/02,WEST BENGAL,DAKSHIN DINAJPUR,0.25,-,1.77,11.87060453
2018/11/02,WEST BENGAL,DARJILING,2.83,-,17.39,19.47944353
2018/11/02,WEST BENGAL,JALPAIGURI,7.01,-,43.65,18.38081411
2018/11/02,WEST BENGAL,NORTH 24 PARGANAS,1.24,-,10.16,22.41888631
2018/11/02,WEST BENGAL,NADIA,3.6,-,25.08,19.03614354
2018/11/02,WEST BENGAL,KOCH BIHAR,9.91,-,49.58,15.77914427
2018/11/02,WEST BENGAL,SOUTH 24 PARGANAS,2.05,-,19.36,23.69397511
2018/11/02,WEST BENGAL,BARDDHAMAN,2.4,-,16.34,21.56359846
2018/11/01,WEST BENGAL,BIRBHUM,0.65,-,4.74,18.36202138
2018/11/01,WEST BENGAL,MURSHIDABAD,1.51,-,10.26,18.63765698
2018/11/01,WEST BENGAL,KOLKATA,5.06,-,40.13,19.14293232
2018/11/01,WEST BENGAL,HAORA,4.96,-,55.06,24.41224085
2018/11/01,WEST BENGAL,PASHCHIM MEDINIPUR,4.47,-,32.92,25.97142114
2018/11/01,WEST BENGAL,PURBA MEDINIPUR,1.15,-,10.5,34.48885297
2018/11/01,WEST BENGAL,BANKURA,3.9,-,27.95,20.03123558
2018/11/01,WEST BENGAL,HUGLI,1.05,-,11.31,28.01060023
2018/11/01,WEST BENGAL,UTTAR DINAJPUR,1.89,-,11.92,13.05925747
2018/11/01,WEST BENGAL,MALDAH,1.33,-,8.77,14.72966552
2018/11/01,WEST BENGAL,PURULIYA,4.93,-,29.91,13.76170105
2018/11/01,WEST BENGAL,DAKSHIN DINAJPUR,0.27,-,1.88,12.05672923
2018/11/01,WEST BENGAL,DARJILING,2.91,-,17.88,19.58160901
2018/11/01,WEST BENGAL,JALPAIGURI,7.12,-,44.42,18.63672706
2018/11/01,WEST BENGAL,NORTH 24 PARGANAS,1.29,-,10.52,23.26333428
2018/11/01,WEST BENGAL,NADIA,3.68,-,25.74,19.51811463
2018/11/01,WEST BENGAL,KOCH BIHAR,10.05,-,50.46,16.06665997
2018/11/01,WEST BENGAL,SOUTH 24 PARGANAS,2.06,-,19.45,24.666615
2018/11/01,WEST BENGAL,BARDDHAMAN,2.43,-,16.59,21.92011943
2018/12/31,WEST BENGAL,BIRBHUM,0.37,-,2.45,21.17951618
2018/12/31,WEST BENGAL,MURSHIDABAD,0.61,-,4.05,16.03379732
2018/12/31,WEST BENGAL,KOLKATA,3.71,-,30.01,7.191457498
2018/12/31,WEST BENGAL,HAORA,2.8,-,29.56,12.08024947
2018/12/31,WEST BENGAL,PASHCHIM MEDINIPUR,1.75,-,13.5,17.18087495
2018/12/31,WEST BENGAL,PURBA MEDINIPUR,0.21,-,1.61,19.30708413
2018/12/31,WEST BENGAL,BANKURA,1.57,-,11.59,19.50672194
2018/12/31,WEST BENGAL,HUGLI,0.15,-,1.46,22.94632308
2018/12/31,WEST BENGAL,UTTAR DINAJPUR,0.12,-,0.78,11.27337472
2018/12/31,WEST BENGAL,MALDAH,0.36,-,2.34,13.11703898
2018/12/31,WEST BENGAL,PURULIYA,3,-,17.27,19.44099345
2018/12/31,WEST BENGAL,DAKSHIN DINAJPUR,0.01,-,0.08,9.641405268
2018/12/31,WEST BENGAL,DARJILING,0.5,-,3.08,18.1033863
2018/12/31,WEST BENGAL,JALPAIGURI,2.01,-,12.34,16.06593779
2018/12/31,WEST BENGAL,NORTH 24 PARGANAS,0.42,-,4.05,9.231354516
2018/12/31,WEST BENGAL,NADIA,1.11,-,7.26,15.24629963
2018/12/31,WEST BENGAL,KOCH BIHAR,3.68,-,14.82,12.63113716
2018/12/31,WEST BENGAL,SOUTH 24 PARGANAS,1.23,-,12.17,9.180577224
2018/12/31,WEST BENGAL,BARDDHAMAN,1.5,-,9.87,22.95204417
2018/12/30,WEST BENGAL,BIRBHUM,0.37,-,2.45,21.41716164
2018/12/30,WEST BENGAL,MURSHIDABAD,0.62,-,4.11,16.17743255
2018/12/30,WEST BENGAL,KOLKATA,3.74,-,30.26,7.242369431
2018/12/30,WEST BENGAL,HAORA,2.8,-,29.65,12.11268269
2018/12/30,WEST BENGAL,PASHCHIM MEDINIPUR,1.76,-,13.56,17.21336883
2018/12/30,WEST BENGAL,PURBA MEDINIPUR,0.21,-,1.61,19.34268342
2018/12/30,WEST BENGAL,BANKURA,1.58,-,11.66,19.66291697
2018/12/30,WEST BENGAL,HUGLI,0.16,-,1.48,23.0154333
2018/12/30,WEST BENGAL,UTTAR DINAJPUR,0.12,-,0.79,11.31366892
2018/12/30,WEST BENGAL,MALDAH,0.37,-,2.35,13.29451531
2018/12/30,WEST BENGAL,PURULIYA,3.03,-,17.42,19.66206806
2018/12/30,WEST BENGAL,DAKSHIN DINAJPUR,0.01,-,0.08,9.733804904
2018/12/30,WEST BENGAL,DARJILING,0.51,-,3.11,18.15180226
2018/12/30,WEST BENGAL,JALPAIGURI,2.03,-,12.46,16.10252481
2018/12/30,WEST BENGAL,NORTH 24 PARGANAS,0.42,-,4.06,9.276183325
2018/12/30,WEST BENGAL,NADIA,1.12,-,7.35,15.36441268
2018/12/30,WEST BENGAL,KOCH BIHAR,3.7,-,14.92,12.64565637
2018/12/30,WEST BENGAL,SOUTH 24 PARGANAS,1.24,-,12.24,9.230891259
2018/12/30,WEST BENGAL,BARDDHAMAN,1.51,-,9.93,23.10265413
2018/12/29,WEST BENGAL,BIRBHUM,0.37,-,2.46,21.56550466
2018/12/29,WEST BENGAL,MURSHIDABAD,0.62,-,4.13,16.2713721
2018/12/29,WEST BENGAL,KOLKATA,3.75,-,30.31,7.31276021
2018/12/29,WEST BENGAL,HAORA,2.82,-,29.8,12.15014389
2018/12/29,WEST BENGAL,PASHCHIM MEDINIPUR,1.77,-,13.64,17.24702329
2018/12/29,WEST BENGAL,PURBA MEDINIPUR,0.21,-,1.62,19.3722039
2018/12/29,WEST BENGAL,BANKURA,1.59,-,11.71,19.77932059
2018/12/29,WEST BENGAL,HUGLI,0.16,-,1.49,23.0776247
2018/12/29,WEST BENGAL,UTTAR DINAJPUR,0.12,-,0.79,11.33625425
2018/12/29,WEST BENGAL,MALDAH,0.37,-,2.37,13.40674154
2018/12/29,WEST BENGAL,PURULIYA,3.05,-,17.54,19.82660599
2018/12/29,WEST BENGAL,DAKSHIN DINAJPUR,0.01,-,0.1,9.790391391
2018/12/29,WEST BENGAL,DARJILING,0.51,-,3.16,18.1961529
2018/12/29,WEST BENGAL,JALPAIGURI,2.05,-,12.62,16.1438196
2018/12/29,WEST BENGAL,NORTH 24 PARGANAS,0.42,-,4.08,9.315693933
2018/12/29,WEST BENGAL,NADIA,1.13,-,7.41,15.45882394
2018/12/29,WEST BENGAL,KOCH BIHAR,3.72,-,15,12.66212934
2018/12/29,WEST BENGAL,SOUTH 24 PARGANAS,1.24,-,12.28,9.282051681
2018/12/29,WEST BENGAL,BARDDHAMAN,1.52,-,9.98,23.21675632
2018/12/28,WEST BENGAL,BIRBHUM,0.37,-,2.47,21.74927149
2018/12/28,WEST BENGAL,MURSHIDABAD,0.63,-,4.17,16.38305548
2018/12/28,WEST BENGAL,KOLKATA,3.77,-,30.48,7.4010445
2018/12/28,WEST BENGAL,HAORA,2.83,-,29.93,12.20854991
2018/12/28,WEST BENGAL,PASHCHIM MEDINIPUR,1.79,-,13.74,17.31630722
2018/12/28,WEST BENGAL,PURBA MEDINIPUR,0.21,-,1.64,19.44274046
2018/12/28,WEST BENGAL,BANKURA,1.6,-,11.78,19.95000992
2018/12/28,WEST BENGAL,HUGLI,0.16,-,1.51,23.18274302
2018/12/28,WEST BENGAL,UTTAR DINAJPUR,0.12,-,0.8,11.38029452
2018/12/28,WEST BENGAL,MALDAH,0.37,-,2.38,13.54750932
2018/12/28,WEST BENGAL,PURULIYA,3.07,-,17.67,20.04435942
2018/12/28,WEST BENGAL,DAKSHIN DINAJPUR,0.01,-,0.1,9.874956142
2018/12/28,WEST BENGAL,DARJILING,0.52,-,3.19,18.23400818
2018/12/28,WEST BENGAL,JALPAIGURI,2.07,-,12.76,16.20162396
2018/12/28,WEST BENGAL,NORTH 24 PARGANAS,0.42,-,4.1,9.381316483
2018/12/28,WEST BENGAL,NADIA,1.14,-,7.47,15.57073602
2018/12/28,WEST BENGAL,KOCH BIHAR,3.75,-,15.17,12.70469226
2018/12/28,WEST BENGAL,SOUTH 24 PARGANAS,1.25,-,12.35,9.365112475
2018/12/28,WEST BENGAL,BARDDHAMAN,1.52,-,10.03,23.36815131
2018/12/27,WEST BENGAL,BIRBHUM,0.37,-,2.48,22.1230677
2018/12/27,WEST BENGAL,MURSHIDABAD,0.64,-,4.23,16.60348767
2018/12/27,WEST BENGAL,KOLKATA,3.79,-,30.67,7.58003329
2018/12/27,WEST BENGAL,HAORA,2.85,-,30.14,12.31180475
2018/12/27,WEST BENGAL,PASHCHIM MEDINIPUR,1.8,-,13.88,17.433223
2018/12/27,WEST BENGAL,PURBA MEDINIPUR,0.21,-,1.65,19.52244095
2018/12/27,WEST BENGAL,BANKURA,1.61,-,11.87,20.27798027
2018/12/27,WEST BENGAL,HUGLI,0.17,-,1.55,23.38793883
2018/12/27,WEST BENGAL,UTTAR DINAJPUR,0.12,-,0.82,11.44379174
2018/12/27,WEST BENGAL,MALDAH,0.37,-,2.4,13.75746794
2018/12/27,WEST BENGAL,PURULIYA,3.09,-,17.81,20.41894192
2018/12/27,WEST BENGAL,DAKSHIN DINAJPUR,0.01,-,0.1,10.02046317
2018/12/27,WEST BENGAL,DARJILING,0.54,-,3.27,18.312914
2018/12/27,WEST BENGAL,JALPAIGURI,2.11,-,12.95,16.27350525
2018/12/27,WEST BENGAL,NORTH 24 PARGANAS,0.43,-,4.12,9.482342909
2018/12/27,WEST BENGAL,NADIA,1.15,-,7.57,15.8090997
2018/12/27,WEST BENGAL,KOCH BIHAR,3.78,-,15.32,12.75028677
2018/12/27,WEST BENGAL,SOUTH 24 PARGANAS,1.26,-,12.44,9.473325148
2018/12/27,WEST BENGAL,BARDDHAMAN,1.54,-,10.12,23.67603071
2018/12/26,WEST BENGAL,BIRBHUM,0.37,-,2.49,22.37145023
2018/12/26,WEST BENGAL,MURSHIDABAD,0.65,-,4.28,16.77578912
2018/12/26,WEST BENGAL,KOLKATA,3.81,-,30.83,7.653229208
2018/12/26,WEST BENGAL,HAORA,2.86,-,30.27,12.35347662
2018/12/26,WEST BENGAL,PASHCHIM MEDINIPUR,1.82,-,13.97,17.49964922
2018/12/26,WEST BENGAL,PURBA MEDINIPUR,0.21,-,1.66,19.57243901
2018/12/26,WEST BENGAL,BANKURA,1.62,-,11.93,20.42968024
2018/12/26,WEST BENGAL,HUGLI,0.17,-,1.56,23.4860035
2018/12/26,WEST BENGAL,UTTAR DINAJPUR,0.12,-,0.84,11.51711301
2018/12/26,WEST BENGAL,MALDAH,0.38,-,2.42,13.9832463
2018/12/26,WEST BENGAL,PURULIYA,3.11,-,17.94,20.62687858
2018/12/26,WEST BENGAL,DAKSHIN DINAJPUR,0.02,-,0.1,10.18025673
2018/12/26,WEST BENGAL,DARJILING,0.54,-,3.34,18.38837889
2018/12/26,WEST BENGAL,JALPAIGURI,2.14,-,13.15,16.34834803
2018/12/26,WEST BENGAL,NORTH 24 PARGANAS,0.43,-,4.14,9.555908443
2018/12/26,WEST BENGAL,NADIA,1.16,-,7.64,15.97632907
2018/12/26,WEST BENGAL,KOCH BIHAR,3.82,-,15.52,12.79827288
2018/12/26,WEST BENGAL,SOUTH 24 PARGANAS,1.26,-,12.47,9.552331932
2018/12/26,WEST BENGAL,BARDDHAMAN,1.54,-,10.17,23.84110765
2018/12/25,WEST BENGAL,BIRBHUM,0.38,-,2.5,22.72248252
2018/12/25,WEST BENGAL,MURSHIDABAD,0.65,-,4.33,16.99548323
2018/12/25,WEST BENGAL,KOLKATA,3.84,-,31.01,7.807586865
2018/12/25,WEST BENGAL,HAORA,2.87,-,30.48,12.46699067
2018/12/25,WEST BENGAL,PASHCHIM MEDINIPUR,1.83,-,14.11,17.6151486
2018/12/25,WEST BENGAL,PURBA MEDINIPUR,0.22,-,1.67,19.65046188
2018/12/25,WEST BENGAL,BANKURA,1.63,-,12.02,20.75743751
2018/12/25,WEST BENGAL,HUGLI,0.17,-,1.59,23.68789744
2018/12/25,WEST BENGAL,UTTAR DINAJPUR,0.13,-,0.85,11.58910633
2018/12/25,WEST BENGAL,MALDAH,0.38,-,2.44,14.17506934
